Facility ID,Name,Type,Street Address,City,County,State,Zip Code,Facility Phone Number,Facility Latitude,Facility Longitude,Facility Location
1120,"Sky View Rehabilitation and Health Care Center, LLC",Residential Health Care Facility,1280 Albany Post Road,Croton On Hudson,Westchester,New York,10520,9142715151,40.913836,-73.901523,"(40.913836, -73.901523)"
15069,Artis Senior Living of Commack,Adult Home,1131 Jericho Turnpike,Commack,Suffolk,New York,11725,6313437942,40.914262,-73.786569,"(40.914262, -73.786569)"
274,Comprehensive Rehabilitation and Nursing Center at Williamsville,Residential Health Care Facility,147 Reist Street,Williamsville,Erie,New York,14221,7166335400,40.914326,-73.786209,"(40.914326, -73.786209)"
1750,"Clove Lakes Health Care and Rehabilitation Center, Inc",Residential Health Care Facility,25 Fanning Street,Staten Island,Richmond,New York,10314,7182897900,40.91597,-73.034683,"(40.91597, -73.034683)"
1582,Upper East Side Rehabilitation and Nursing Center,Residential Health Care Facility,211 East 79 St,New York,New York,New York,10021,2128791600,40.917016,-73.036302,"(40.917016, -73.036302)"
3505,UR Medicine Hospice,Hospice,2180 Empire Boulevard,Webster,Monroe,New York,14580,5857878315,40.9181,-73.0378,"(40.9181, -73.0378)"
14682,Dosberg Manor,Adult Home,2680 North Forest Road,Amherst,Erie,New York,14068,7166393311,40.919727,-73.813927,"(40.919727, -73.813927)"
2958,Cattaraugus Co Health Department,Long Term Home Health Care Program,1 Leo Moss Drive,Olean,Cattaraugus,New York,14760,7163738050,40.9199708,-73.039605,"(40.919978, -73.039605)"
1726,"West Lawrence Care Center, LLC",Residential Health Care Facility,1410 Seagirt Blvd,Far Rockaway,Queens,New York,11691,7184717000,40.920574,-73.813126,"(40.920574, -73.813126)"
189,The Grand Rehabilitation and Nursing at Pawling,Residential Health Care Facility,9 Reservoir Road,Pawling,Dutchess,New York,12564,8458555700,40.920574,-73.813126,"(40.920574, -73.813126)"
606,Masonic Care Community of New York,Residential Health Care Facility,2150 Bleecker Street,Utica,Oneida,New York,13501,3157984800,40.926702,-73.821774,"(40.926702, -73.821774)"
875,Steuben Center for Rehabilitation and Healthcare,Residential Health Care Facility,7009 Rumsey Street Extension,Bath,Steuben,New York,14810,6077767651,40.929842,-73.90005,"(40.929842, -73.90005)"
4814,Throgs Neck Rehabilitation & Nursing Center,Residential Health Care Facility,707 Throgs Neck Expressway,Bronx,Bronx,New York,10465,7184300003,40.930679,-72.684074,"(40.930679, -72.684074)"
1790,Montefiore Medical Center Home Care and Extended Services,Certified Home Health Agency,One Fordham Plaza Suite 1100,Bronx,Bronx,New York,10458,7184054400,40.9348,-72.6753,"(40.9348, -72.6753)"
15184,Victor Views Assisted Living,Adult Home,1440 State Route 444,Victor,Ontario,New York,14564,3155765082,40.934849,-73.071465,"(40.934849, -73.071465)"
15052,Sunrise of Dix Hills,Adult Home,337 Deer Park Avenue,Dix Hills,Suffolk,New York,11746,6313851733,40.935069,-73.109039,"(40.935069, -73.109039)"
4418,Saints Joachim & Anne Nursing and Rehabilitation Center,Residential Health Care Facility,2720 Surf Avenue,Brooklyn,Kings,New York,11224,7187144800,40.939518,-73.894783,"(40.939518, -73.894783)"
3385,Hospicare and Palliative Care Services,Hospice,172 East King Road,Ithaca,Tompkins,New York,14850,6072720212,40.940414,-73.893992,"(40.940414, -73.893992)"
910,"Oasis Rehabilitation and Nursing, LLC",Residential Health Care Facility,6 Frowein Road,Center Moriches,Suffolk,New York,11934,6318784400,40.94294,-73.875982,"(40.94294, -73.875982)"
4501,BronxCare Special Care Center,Residential Health Care Facility,1265 Fulton Avenue,Bronx,Bronx,New York,10456,7185797000,40.944046,-73.745209,"(40.944046, -73.745209)"
15040,Dawn Hill Adult Home,Adult Home,65 Lisa Drive,North Port,Suffolk,New York,11768,6312618088,40.944153,-73.891197,"(40.944153, -73.891197)"
214,Mercy Hospital Skilled Nursing Facility,Residential Health Care Facility,55 Melroy Avenue,Lackawanna,Erie,New York,14218,7168282300,40.95189,-73.724237,"(40.95189, -73.724237)"
442,St Johns Health Care Corporation,Residential Health Care Facility,150 Highland Avenue,Rochester,Monroe,New York,14620,5852715413,40.952158,-73.828044,"(40.952158, -73.828044)"
14920,Promenade at Tuxedo Place,Adult Home,40 Hospital Road,Tuxedo,Orange,New York,10987,8457356846,40.969028,-73.878693,"(40.969028, -73.878693)"
1032,Gowanda Rehabilitation & Nursing Center,Residential Health Care Facility,100 Miller Street,Gowanda,Cattaraugus,New York,14070,7165325700,40.969849,-73.806931,"(40.969849, -73.806931)"
998,Golden Hill Nursing and Rehabilitation Center,Residential Health Care Facility,99 Golden Hill Drive,Kingston,Ulster,New York,12401,8453403390,40.969849,-73.806931,"(40.969849, -73.806931)"
1248,Laconia Nursing Home,Residential Health Care Facility,1050 East 230th Street,Bronx,Bronx,New York,10466,7186545875,40.970741,-73.886269,"(40.970741, -73.886269)"
14831,The Bristal at Lake Success,Adult Home,69 North Service Road,Lake Success,Nassau,New York,11020,5166001800,40.971893,-73.700676,"(40.971893, -73.700676)"
1864,Rochester Regional Health Home Care,Certified Home Health Agency,330 Monroe Avenue,Rochester,Monroe,New York,14607,5852141000,40.976302,-73.82867,"(40.976302, -73.82867)"
3343,Hospice of Central New York/Hospice and Palliative Care Associates/Hospice of the Finger Lakes,Hospice,990 Seventh North Street,Liverpool,Onondaga,New York,13088,3156341100,40.984222,-73.879555,"(40.984222, -73.879555)"
888,Swan Lake Nursing & Rehabilitation,Residential Health Care Facility,25 Schoenfeld Blvd,Patchogue,Suffolk,New York,11772,6312897700,40.986526,-73.835777,"(40.986526, -73.835777)"
7069,Brooklyn Gardens Nursing & Rehabilitation Center,Residential Health Care Facility,835 Herkimer Street,Brooklyn,Kings,New York,11233,7182212600,40.987459,-73.741647,"(40.987459, -73.741647)"
14671,Dutchess Care,Adult Home,186 Washington Street,Poughkeepsie,Dutchess,New York,12601,8454717930,40.993641,-73.677444,"(40.993641, -73.677444)"
15006,Ingersoll Place,Adult Home,3359 Consaul Road,Schenectady,Schenectady,New York,12304,5183704419,41.007656,-73.879242,"(41.007656, -73.879242)"
6237,Taconic Rehabilitation and Nursing at Beacon,Residential Health Care Facility,10 Hastings Dr,Beacon,Dutchess,New York,12508,8454401600,41.007656,-73.879242,"(41.007656, -73.879242)"
912,Quantum Rehabilitation and Nursing LLC,Residential Health Care Facility,63 Oakcrest Ave,Middle Island,Suffolk,New York,11953,6319248830,41.019382,-73.776459,"(41.019382, -73.776459)"
15166,Ashley Woods,Adult Home,400 YMCA Way,Penfield,Monroe,New York,14526,5859788889,41.020444,-73.80671,"(41.020444, -73.80671)"
3938,McAuley-Seton Home Care Corporation,Certified Home Health Agency,144 Genesee Street,Buffalo,Erie,New York,14203,7166854870,41.020613,-73.72924,"(41.020613, -73.72924)"
15087,Kendal at Ithaca,Adult Home,2230 North Triphammer Road,Ithaca,Tompkins,New York,14850,6072665300,41.02182,-73.780742,"(41.02182, -73.780742)"
14875,Lutheran Home Cottages,Adult Home,114 Utica Road,Clinton,Oneida,New York,13323,3158015261,41.022796,-73.842498,"(41.022796, -73.842498)"
1114,Sprain Brook Manor Rehab,Residential Health Care Facility,77 Jackson Ave,Scarsdale,Westchester,New York,10583,9144723200,41.023624,-73.776115,"(41.023624, -73.776115)"
14929,The Willows,Adult Home,459 East Oak Orchard Street,Medina,Orleans,New York,14103,5857985233,41.026707,-73.670601,"(41.026707, -73.670601)"
6687,"Excellent Home Care Services, LLC",Certified Home Health Agency,91-93 South Third Street,Brooklyn,Kings,New York,11211,7183871800,41.026788,-73.767018,"(41.026788, -73.767018)"
15132,Atria Briarcliff Manor,Adult Home,1025 Pleasantville Road,Briarcliff Manor,Westchester,New York,10510,9149234400,41.034564,-73.822685,"(41.034564, -73.822685)"
5710,Nassau Rehabilitation & Nursing Center,Residential Health Care Facility,One Greenwich Street,Hempstead,Nassau,New York,11550,5165654800,41.035413,-73.767474,"(41.035413, -73.767474)"
1277,East Haven Nursing & Rehabilitation Center,Residential Health Care Facility,2323-27 Eastchester Road,Bronx,Bronx,New York,10469,7186552848,41.04245,-73.988139,"(41.04245, -73.988139)"
3156,Bezalel Rehabilitation and Nursing Center,Residential Health Care Facility,29-38 Far Rockaway Blvd,Far Rockaway,Queens,New York,11691,7184712600,41.046043,-74.005409,"(41.046043, -74.005409)"
9740,Wellbound,Certified Home Health Agency,"2004 McDonald Avenue, Suite 2-A",Brooklyn,Kings,New York,11223,7185815799,41.046043,-74.005409,"(41.046043, -74.005409)"
3644,Fishkill Center for Rehabilitation and Nursing,Long Term Home Health Care Program,22 Robert R. Kasin Way,Beacon,Dutchess,New York,12508,8458318704,41.051853,-74.006449,"(41.051853, -74.006449)"
1018,"Fort Hudson Nursing Center, Inc.",Residential Health Care Facility,319 Upper Broadway,Fort Edward,Washington,New York,12828,5187472811,41.06089,-73.831109,"(41.06089, -73.831109)"
1368,Brooklyn United Methodist Church Home,Residential Health Care Facility,1485 Dumont Avenue,Brooklyn,Kings,New York,11208,7188274500,41.063234,-73.839789,"(41.063234, -73.839789)"
163,Rochester Regional Health Hospice Care,Hospice,330 Monroe Avenue,Rochester,Monroe,New York,14607,5852141000,41.069893,-73.782356,"(41.069893, -73.782356)"
1694,Resort Nursing Home,Residential Health Care Facility,430 Beach 68th Street,Arverne,Queens,New York,11692,7184745200,41.070004,-73.783287,"(41.070004, -73.783287)"
4407,Silvercrest,Residential Health Care Facility,144-45 87th Avenue,Jamaica,Queens,New York,11435,7184804026,41.073752,-74.053636,"(41.073752, -74.053636)"
14786,Legacy at Maiden Park,Adult Home,749 Maiden Lane,Rochester,Monroe,New York,14615,5855467275,41.074072,-73.800032,"(41.074072, -73.800032)"
1221,Methodist Home for Nursing and Rehabilitation,Residential Health Care Facility,4499 Manhattan College Parkway,Bronx,Bronx,New York,10471,7185485100,41.080639,-73.861336,"(41.080639, -73.861336)"
3423,Bellhaven Center for Rehabilitation and Nursing Care,Residential Health Care Facility,110 Beaver Dam Road,Brookhaven,Suffolk,New York,11719,6312868100,41.083874,-73.863777,"(41.083874, -73.863777)"
3630,Yorktown Rehabilitation & Nursing Center,Residential Health Care Facility,2300 Catherine Street,Cortlandt Manor,Westchester,New York,10567,9147392244,41.084369,-74.057788,"(41.084369, -74.057788)"
14944,New Haven Manor,Adult Home,1526 New Haven Avenue,Far Rockaway,Queens,New York,11691,7184717200,41.085339,-74.06458,"(41.085339, -74.06458)"
14688,Brookdale Williamsville,Adult Home,6076 Main Street,Williamsville,Erie,New York,14221,7166327123,41.096425,-73.936374,"(41.096425, -73.936374)"
9540,Northern Lights Home Health Care,Certified Home Health Agency,91 Main Street,Canton,Saint Lawrence,New York,13617,3157143135,41.097832,-73.807458,"(41.097832, -73.807458)"
1430,Atrium Center for Rehabilitation and Nursing,Residential Health Care Facility,630 E 104th Street,Brooklyn,Kings,New York,11236,7182403100,41.098178,-73.77247,"(41.098178, -73.77247)"
4945,CenterWell Home Health,Certified Home Health Agency,"11849 East Corning Road, Suite 108",Corning,Steuben,New York,14830,6079620102,41.098178,-73.77247,"(41.098178, -73.77247)"
14851,"West Side Federation For Senior And Supportive Housing, Inc.",Adult Home,109 West 129th Street,New York,New York,New York,10027,2123488513,41.100346,-72.388855,"(41.100346, -72.388855)"
3559,Hospice and Palliative Care Inc,Hospice,4277 Middle  Settlement Road,New Hartford,Oneida,New York,13413,3157356484,41.102283,-74.126373,"(41.102283, -74.126373)"
1232,Hudson Pointe at Riverdale Center for Nursing and Rehabilitation,Residential Health Care Facility,3220 Henry Hudson Parkway,Bronx,Bronx,New York,10463,7185142000,41.110611,-73.788795,"(41.110611, -73.788795)"
15127,The Kensington,Adult Home,100 Maple Avenue,White Plains,Westchester,New York,10601,9143900080,41.111755,-74.010948,"(41.111755, -74.010948)"
6501,"Caring Hospice Services of New York, LLC",Hospice,3039 Avenue U,Brooklyn,Kings,New York,11229,7187434600,41.114866,-74.039971,"(41.114866, -74.039971)"
1393,The Heritage Rehabilitation and Health Care Center,Residential Health Care Facility,5606 15th Ave,Brooklyn,Kings,New York,11219,7188511000,41.115959,-74.06691,"(41.115959, -74.06691)"
14985,Promenade at Chestnut Ridge,Adult Home,168 Red Schoolhouse Road,Chestnut Ridge,Rockland,New York,10977,8456200606,41.117195,-73.940117,"(41.117195, -73.940117)"
14996,Ahana House,Adult Home,31 Sixth Street,Waterford,Saratoga,New York,12188,5182380471,41.119667,-72.363518,"(41.119667, -72.363518)"
14898,Brookdale Liverpool,Adult Home,4055 Long Branch Road,Liverpool,Onondaga,New York,13090,3154513221,41.119847,-74.039823,"(41.119847, -74.039823)"
3019,Little Sisters of the Assumption Family Health,Certified Home Health Agency,333 East 115th Street,New York,New York,New York,10029,2129874422,41.123985,-73.835617,"(41.123985, -73.835617)"
15045,Islip Pearl Garden,Adult Home,36 Locust Avenue,Islip,Suffolk,New York,11751,6318593228,41.124378,-73.932076,"(41.124378, -73.932076)"
9529,"The New Jewish Home, Home Care",Certified Home Health Agency,"1200 Waters Place, 2nd Floor",Bronx,Bronx,New York,10461,2122732500,41.135541,-74.021875,"(41.135541, -74.021875)"
1068,The Wartburg Home,Residential Health Care Facility,Bradley Avenue,Mount Vernon,Westchester,New York,10552,9146990800,41.136238,-74.037163,"(41.136238, -74.037163)"
4040,Hospice and Palliative Care of St Lawrence Valley,Hospice,6805 US Route 11,Potsdam,Saint Lawrence,New York,13676,3152653105,41.137022,-74.039656,"(41.137022, -74.039656)"
15023,Missionary Sisters of St. Benedict,Adult Home,350 Cuba Hill Road,Huntington,Suffolk,New York,11743,6313689528,41.140427,-74.219585,"(41.140427, -74.219585)"
14814,Harbor House,Adult Home,150 South Street,Oyster Bay,Nassau,New York,11771,5166248400,41.145039,-73.990059,"(41.145039, -73.990059)"
1569,Isabella Geriatric Center Inc,Residential Health Care Facility,515 Audubon Avenue,New York,New York,New York,10040,2127819800,41.147084,-73.826044,"(41.147084, -73.826044)"
9472,"Samaritan Senior Village, Inc.",Residential Health Care Facility,22691 Campus Drive,Watertown,Jefferson,New York,13601,3157826800,41.149361,-74.031448,"(41.149361, -74.031448)"
9633,"Wellbound II, LLC",Certified Home Health Agency,"2042 Albany Post Road, Suite 2",Croton-on-Hudson,Westchester,New York,10520,3474138833,41.159429,-73.989236,"(41.159429, -73.989236)"
935,Our Lady of Consolation Nursing and Rehabilitative Care Center,Residential Health Care Facility,111 Beach Drive,West Islip,Suffolk,New York,11795,6315871600,41.166615,-73.988152,"(41.166615, -73.988152)"
1141,Rosary Hill Home,Residential Health Care Facility,600 Linda Ave,Hawthorne,Westchester,New York,10532,9147690114,41.168024,-73.819423,"(41.168024, -73.819423)"
14686,Peregrine's Landing at Orchard Park,Adult Home,101 Sterling Drive,Orchard Park,Erie,New York,14127,7166751022,41.173225,-73.8433,"(41.173225, -73.8433)"
252,St. Catherine Laboure Health Care Center,Residential Health Care Facility,2157 Main Street,Buffalo,Erie,New York,14214,7168621450,41.176262,-73.866898,"(41.176262, -73.866898)"
129,Chenango Memorial Hospital Inc SNF,Residential Health Care Facility,179 North Broad Street,Norwich,Chenango,New York,13815,6073374111,41.189947,-74.186384,"(41.189947, -74.186384)"
14767,RPH-West,Adult Home,48 Cottage Grove Circle,North Chili,Monroe,New York,14514,5852359100,41.191959,-73.852051,"(41.191959, -73.852051)"
14965,The Pines at Heartwood,Adult Home,2405 Fifteenth Street,Troy,Rensselaer,New York,12180,5182669654,41.200433,-73.985469,"(41.200433, -73.985469)"
475,Latta Road Nursing Home East,Residential Health Care Facility,2102 Latta Road,Rochester,Monroe,New York,14612,5852250920,41.202301,-73.983704,"(41.202301, -73.983704)"
3912,At Home Care Inc,Certified Home Health Agency,1 Foxcare Drive,Oneonta,Otsego,New York,13820,6074327924,41.2026,-73.9838,"(41.2026, -73.9838)"
1603,"The New Jewish Home, Manhattan",Residential Health Care Facility,120 West 106th Street,New York,New York,New York,10025,2128705000,41.2026,-73.9838,"(41.2026, -73.9838)"
6182,"The Community Hospice, Inc.",Hospice,445 New Karner Road,Albany,Albany,New York,12205,5187240200,41.213188,-73.727211,"(41.213188, -73.727211)"
4032,Franklin County Public Health Services,Long Term Home Health Care Program,"355 West Main Street, Suite 425",Malone,Franklin,New York,12953,5184811710,41.213886,-73.986,"(41.213886, -73.986)"
509,Mayfair Care Center,Residential Health Care Facility,100 Baldwin Road,Hempstead,Nassau,New York,11550,5165387171,41.215603,-73.906715,"(41.215603, -73.906715)"
403,The Grand Rehabilitation and Nursing at Chittenango,Residential Health Care Facility,331 Russell Street,Chittenango,Madison,New York,13037,3156879169,41.233246,-73.916168,"(41.233246, -73.916168)"
949,Brookside Multicare Nursing Center,Residential Health Care Facility,7 Route 25A,Smithtown,Suffolk,New York,11787,6317242200,41.23604,-73.91731,"(41.23604, -73.91731)"
580,Niagara Rehabilitation and Nursing Center,Residential Health Care Facility,822 Cedar Avenue,Niagara Falls,Niagara,New York,14301,7162821207,41.23604,-73.91731,"(41.23604, -73.91731)"
